category,datetime,headline,id,image,related,source,summary,url
company,1768658260,"Rackspace Technology, Inc.'s (NASDAQ:RXT) largest shareholders are private equity firms with 53% ownership, individual investors own 23%",138162258,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,APO,Yahoo,Key Insights The considerable ownership by private equity firms in Rackspace Technology indicates that they...,https://finnhub.io/api/news?id=824887713b95f846b7226baca910d13f604984b198e4f937d902a5ec12069d7f
company,1768651210,Private credit investors pull $7bn from Wall Street’s biggest funds,138161548,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,APO,Yahoo,"Private credit investors pulled more than $7bn from some of the biggest funds on Wall Street in the final months of last year, as jitters over...",https://finnhub.io/api/news?id=d44bd6dc4dea16ec4fcadaac96deb599003b45baa2097c3220bbdab8d01241f9
