category,datetime,headline,id,image,related,source,summary,url
company,1769345674,"Big Tech earnings, Fed meeting feature as markets end January with busiest week of Q1: What to watch",138253078,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,IVZ,Yahoo,"As geopolitical tensions simmer in the background, Big Tech earnings and the January Fed meeting take center stage this week.",https://finnhub.io/api/news?id=d321b47cddf11d68be78b9f043fc46d9aef6f6739024e647b79d754b4c1b829d
company,1769342970,How Investors Are Reacting To Invesco (IVZ) RBC Upgrade And Business Mix Shift,138253270,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,IVZ,Yahoo,"In recent days, RBC Capital Markets upgraded Invesco to an Outperform rating, citing an improved outlook for organic growth, potential margin expansion in 2026–2027, and earnings benefits linked to the QQQ ETF reclassification. At the same time, Invesco has been reshaping its business mix, including a partnership under which CI Global Asset Management assumes management of its Canadian fund lineup while retaining Invesco’s investment input. We’ll examine how RBC’s focus on potential margin...",https://finnhub.io/api/news?id=66f690f483b229f22efd25e3f3dbf2205781820165c8b0811a6dd8dde533238c
