category,datetime,headline,id,image,related,source,summary,url
company,1769191913,"Dividend Champion, Contender, And Challenger Highlights: Week Of Jan 25",138229764,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/image_1072593728.jpg?io=getty-c-w1536,PNW,SeekingAlpha,"A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read the full list here.",https://finnhub.io/api/news?id=51cad26e98a55cff634e728377ee94ee04cf1e5384eb442f6922079bdc07e397
company,1769187602,Pinnacle West (PNW) Upgraded to Buy: Here's What You Should Know,138228684,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,PNW,Yahoo,"Pinnacle West (PNW) has been upgraded to a Zacks Rank #2 (Buy), reflecting growing optimism about the company's earnings prospects. This might drive the stock higher in the near term.",https://finnhub.io/api/news?id=7a41d81ad2dd8100eaa063601a087db2a14daf870f400beb65065451514fb869
company,1769185680,"NextEra Energy to Report Q4 Earnings: Buy, Sell or Hold the Stock?",138227011,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,PNW,Yahoo,"NEE rides Florida's growth and rising clean energy demand into Q4 earnings, but premium valuation clouds outlook.",https://finnhub.io/api/news?id=a9cf78fe021d286f3123e1d8c58d1d6b36514050176157a71a3d06c54014c5ac
