category,datetime,headline,id,image,related,source,summary,url
company,1769469305,Ralph Lauren (RL) Stock Sinks As Market Gains: Here's Why,138266092,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,RL,Yahoo,"In the latest trading session, Ralph Lauren (RL) closed at $360.32, marking a -1.92% move from the previous day.",https://finnhub.io/api/news?id=cf300a8b63e9588cbde6885a977ffd5ae3b643a6c1fd19a9da22ff6143587c80
company,1769444400,RL's Brand Elevation Strategy: Is It Still Gaining Share Globally?,138264397,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,RL,Yahoo,"Ralph Lauren's brand elevation strategy is driving double-digit revenue growth, pricing power and share gains across Asia and Europe.",https://finnhub.io/api/news?id=6f7950437c03984b20cad031ecaade267f69d80d3bd750a67f17d3d8b27a3c18
company,1769438401,Is Callaway Golf Company (CALY) Stock Outpacing Its Consumer Discretionary Peers This Year?,138263767,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,RL,Yahoo,Here is how Callaway Golf (CALY) and Ralph Lauren (RL) have performed compared to their sector so far this year.,https://finnhub.io/api/news?id=2cd08565a8152505af2083cd5d207bb063f08d62c439d4262ef68d270df4651a
company,1769402254,3 Hyped Up  Stocks We’re Skeptical Of,138259766,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,RL,Yahoo,"The stocks featured in this article have all approached their 52-week highs. When these price levels hit, it typically signals strong business execution, positive market sentiment, or significant industry tailwinds.",https://finnhub.io/api/news?id=78809a54be27a04d4b2fb8fe0a44f443eb34ecbd5603b82b7595671054849bc5
