category,datetime,headline,id,image,related,source,summary,url
company,1769525343,Capital One: Strong Growth Profile (Rating Upgrade),138273949,,PNC,SeekingAlpha,,https://finnhub.io/api/news?id=917e3fa76f07805d7812dc4c663d67a3ab23828fb9ef757ec8a5fa9b7860b923
company,1769520600,PNC Executive to Speak at Bank of America Financial Services Conference,138270189,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,PNC,Yahoo,"The PNC Financial Services Group, Inc. (NYSE: PNC) announced today that Executive Vice President and Chief Financial Officer Robert Q. Reilly will discuss business performance and strategy at 11:20 a.m. (ET), Tuesday, Feb. 10, at the Bank of America Financial Services Conference in Miami, FL.",https://finnhub.io/api/news?id=bcbcd58aeb89647ecb3d2fc9b4c79ffcb2e03142297cef84c088b9ae59112fe2
company,1769488417,Why Analysts See The Story Shifting For PNC Financial Services Group (PNC) After New Targets,138267633,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,PNC,Yahoo,"Analysts have recently updated their price target for PNC Financial Services Group, signaling a shift in how the market is framing the story around the stock. With the new target reflecting fresh commentary and expectations, the focus is now on what is driving this change and what it might mean for investors watching the name closely. Stay tuned to see how you can keep on top of these evolving targets and the narrative behind them as they develop. Stay updated as the Fair Value for PNC...",https://finnhub.io/api/news?id=04362ba0036c2b7035e081931b504676ae2ac2e42218e9df64f9572d37c8a8da
