category,datetime,headline,id,image,related,source,summary,url
company,1769512293,Is It Too Late To Consider Ulta Beauty (ULTA) After A 59% One Year Rally?,138269377,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,ULTA,Yahoo,"If you are wondering whether Ulta Beauty's share price still reflects good value or if most of the upside has already been priced in, it helps to step back and look at what the market is paying for the business today. Over the past week the stock recorded a 0.3% decline, while the 30 day return sits at 8.9%, the year to date return at 6.7%, and the 1 year return at 59.4%, compared with 30.2% over 3 years and 134.3% over 5 years. Recent attention on Ulta Beauty has centered on its position as...",https://finnhub.io/api/news?id=6a0f2f025a6022314f3d7533e9b8cd1a9b2adfdd5636179e94efdd229d76fa96
company,1769482980,Ulta Beauty angers millions of customers with latest announcement,138266585,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,ULTA,Yahoo,"Ulta Beauty, one of the most prominent beauty retailers in the U.S., has frustrated its customers as it faces increased demand and rising competition. During the third quarter of 2025, Ulta Beauty's comparable sales increased by 6.3% year over year, according to its most recent earnings ...",https://finnhub.io/api/news?id=322ccaee1d163acdce302e26731ee78a77c7e836982db989e3ed51ee25b32ba3
