category,datetime,headline,id,image,related,source,summary,url
company,1769023800,HII Completes Builder’s Sea Trials for USS Zumwalt (DDG 1000),138198380,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,HII,Yahoo,"PASCAGOULA, Miss., Jan. 21, 2026 (GLOBE NEWSWIRE) -- HII’s (NYSE: HII) Ingalls Shipbuilding division successfully completed builder’s sea trials for USS Zumwalt (DDG 1000). The Ingalls and Navy team conducted a comprehensive series of at-sea tests following an extensive modernization availability as the Navy’s first Conventional Prompt Strike (CPS) platform. “We have achieved a pivotal milestone with our Navy and industry partners to advance this complex modernization work that will set a preced",https://finnhub.io/api/news?id=1e66b6002555b8cc562160e44a18e33fffdee041e8dddaae9486b2582f1c019f
company,1768999033,"Analysts See 14% Downside To Huntington Ingalls Industries, Inc. (HII)",138195341,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,HII,Yahoo,"Huntington Ingalls Industries, Inc. (NYSE:HII) is among the 10 Best Defense Stocks to Buy in the S&P 500. On January 13, Citigroup’s John Godyn lifted the firm’s price target on the stock to $450 from $376, while reiterating a Buy rating. The update comes as part of the firm’s adjustments of price targets and estimates […]",https://finnhub.io/api/news?id=10cefcd2be9982d968ceb5707b5509979f50290d6a62b7b8e7ea827f4a17d8b2
company,1768986000,"Zacks Industry Outlook Highlights L3Harris, Huntington Ingalls Industries and Intuitive Machines",138194472,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,HII,Yahoo,"L3Harris, Huntington Ingalls and Intuitive Machines stand out as aerospace-defense players amid rising defense budgets and persistent supply-chain challenges.",https://finnhub.io/api/news?id=ad44f54876987c4f8d50f6d6db679d23aa7c69ee2663ffdbddebd3ea32d507a2
