category,datetime,headline,id,image,related,source,summary,url
company,1769026066,Assessing Block (SQ) After A 70% Five Year Share Price Decline,138199086,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XYZ,Yahoo,"If you are wondering whether Block's current share price really reflects what the business is worth, you are not alone. This article is here to walk through that question with you. Block's share price last closed at US$62.63, with returns of 6.9% decline over 7 days, 4.1% decline over 30 days, 3.9% decline year to date, 30.0% decline over 1 year, 22.5% decline over 3 years, and 70.1% decline over 5 years. These moves may have shifted how investors think about its growth potential and risk...",https://finnhub.io/api/news?id=23678bf4005feb1ad53cbb172c1a0ab944c17d38117b98f79e8b119b62561a80
company,1768989600,"Most big cryptocurrencies climb on Cardano, XRP increases",138214151,,XYZ,MarketWatch,"Most big cryptocurrencies climb on Cardano, XRP increases",https://finnhub.io/api/news?id=188fdfc91e3ec44ef3b9152cdfa1ad20adb3937fe32f94da9c7fe4c441c3b332
